지점,1시간평균 미세먼지농도(㎍/㎥)
156.0,33.0
156.0,30.0
156.0,36.0
156.0,45.0
156.0,49.0
156.0,43.0
156.0,52.0
156.0,48.0
156.0,40.0
156.0,42.0
156.0,37.0
156.0,31.0
156.0,33.0
156.0,40.0
156.0,32.0
156.0,38.0
156.0,32.0
156.0,29.0
156.0,27.0
156.0,42.0
156.0,44.0
156.0,50.0
156.0,42.0
156.0,47.0
156.0,44.0
156.0,42.0
156.0,46.0
156.0,53.0
156.0,48.0
156.0,51.0
156.0,56.0
156.0,56.0
156.0,52.0
156.0,45.0
156.0,39.0
156.0,42.0
156.0,36.0
156.0,26.0
156.0,28.0
156.0,29.0
156.0,35.0
156.0,31.0
156.0,27.0
156.0,30.0
156.0,35.0
156.0,30.0
156.0,31.0
156.0,33.0
156.0,35.0
156.0,35.0
156.0,31.0
156.0,44.0
156.0,29.0
156.0,36.0
156.0,37.0
156.0,26.0
156.0,30.0
156.0,26.0
156.0,24.0
156.0,23.0
156.0,26.0
156.0,18.0
156.0,13.0
156.0,18.0
156.0,25.0
156.0,25.0
156.0,20.0
156.0,23.0
156.0,23.0
156.0,20.0
156.0,26.0
156.0,29.0
156.0,24.0
156.0,15.0
156.0,23.0
156.0,36.0
156.0,32.0
156.0,30.0
156.0,28.0
156.0,18.0
156.0,19.0
156.0,25.0
156.0,28.0
156.0,24.0
156.0,30.0
156.0,24.0
156.0,21.0
156.0,19.0
156.0,24.0
156.0,16.0
156.0,9.0
156.0,20.0
156.0,19.0
156.0,22.0
156.0,24.0
156.0,23.0
156.0,23.0
156.0,29.0
156.0,38.0
156.0,45.0
156.0,37.0
156.0,28.0
156.0,28.0
156.0,31.0
156.0,11.0
156.0,25.0
156.0,20.0
156.0,22.0
156.0,22.2
156.0,22.4
156.0,22.6
156.0,22.8
156.0,23.0
156.0,37.0
156.0,52.0
156.0,11.0
156.0,28.0
156.0,21.5
156.0,15.0
156.0,20.0
156.0,19.0
156.0,20.0
156.0,25.0
156.0,33.0
156.0,28.0
156.0,21.0
156.0,20.529411764705884
156.0,20.058823529411764
156.0,19.58823529411765
156.0,19.11764705882353
156.0,18.647058823529413
156.0,18.176470588235293
156.0,17.705882352941178
156.0,17.235294117647058
156.0,16.764705882352942
156.0,16.294117647058826
156.0,15.823529411764707
156.0,15.352941176470589
156.0,14.882352941176471
156.0,14.411764705882351
156.0,13.941176470588236
156.0,13.470588235294116
156.0,13.0
156.0,66.0
156.0,50.0
156.0,34.0
156.0,18.0
156.0,27.0
156.0,32.0
156.0,36.0
156.0,28.0
156.0,28.0
156.0,36.0
156.0,35.0
156.0,33.0
156.0,34.0
156.0,29.0
156.0,31.0
156.0,28.0
156.0,26.0
156.0,23.0
156.0,20.0
156.0,8.0
156.0,10.0
156.0,4.0
156.0,8.0
156.0,15.0
156.0,15.0
156.0,14.0
156.0,13.0
156.0,23.0
156.0,26.0
156.0,16.0
156.0,26.0
156.0,22.0
156.0,19.0
156.0,18.0
156.0,12.0
156.0,17.0
156.0,12.0
156.0,14.0
156.0,28.0
156.0,4.0
156.0,7.0
156.0,9.0
156.0,9.0
156.0,9.0
156.0,11.0
156.0,10.0
156.0,4.0
156.0,6.0
156.0,8.0
156.0,7.0
156.0,12.0
156.0,12.0
156.0,10.0
156.0,13.0
156.0,10.0
156.0,13.0
156.0,9.0
156.0,12.0
156.0,16.0
156.0,15.0
156.0,14.0
156.0,13.0
156.0,12.0
156.0,9.0
156.0,8.0
156.0,14.0
156.0,14.0
156.0,14.0
156.0,14.0
156.0,15.0
156.0,13.0
156.0,14.0
156.0,12.0
156.0,11.0
156.0,11.0
156.0,20.0
156.0,19.0
156.0,17.0
156.0,9.0
156.0,16.0
156.0,16.0
156.0,16.0
156.0,13.0
156.0,14.0
156.0,15.0
156.0,7.0
156.0,6.0
156.0,5.0
156.0,10.0
156.0,9.25
156.0,8.5
156.0,7.75
156.0,7.0
156.0,12.0
156.0,10.0
156.0,11.0
156.0,10.0
156.0,13.0
156.0,13.0
156.0,14.0
156.0,28.0
156.0,41.0
156.0,29.0
156.0,28.0
156.0,26.0
156.0,28.0
156.0,23.5
156.0,19.0
156.0,13.0
156.0,7.0
156.0,14.0
156.0,10.0
156.0,13.0
156.0,16.0
156.0,15.5
156.0,15.0
156.0,14.0
156.0,10.0
156.0,15.0
156.0,10.0
156.0,15.0
156.0,10.0
156.0,11.0
156.0,17.0
156.0,14.0
156.0,21.0
156.0,23.0
156.0,12.0
156.0,16.0
156.0,16.0
156.0,15.0
156.0,14.0
156.0,8.0
156.0,16.0
156.0,11.0
156.0,12.0
156.0,15.0
156.0,19.0
156.0,18.0
156.0,7.0
156.0,10.0
156.0,16.0
156.0,16.0
156.0,14.0
156.0,22.0
156.0,15.0
156.0,15.0
156.0,8.0
156.0,15.0
156.0,10.0
156.0,8.666666666666666
156.0,7.333333333333334
156.0,6.0
156.0,11.0
156.0,8.0
156.0,5.0
156.0,11.0
156.0,8.0
156.0,5.0
156.0,4.5
156.0,4.0
156.0,4.5
156.0,5.0
156.0,5.5
156.0,6.0
156.0,6.5
156.0,7.0
156.0,7.5
156.0,8.0
156.0,6.0
156.0,11.0
156.0,10.0
156.0,9.0
156.0,12.0
156.0,16.0
156.0,24.0
156.0,43.0
156.0,45.0
156.0,44.0
156.0,40.0
156.0,39.0
156.0,31.0
156.0,30.0
156.0,27.0
156.0,28.0
156.0,30.0
156.0,30.0
156.0,24.0
156.0,34.0
156.0,34.0
156.0,33.0
156.0,35.0
156.0,37.0
156.0,31.0
156.0,33.0
156.0,36.0
156.0,40.0
156.0,44.0
156.0,34.0
156.0,35.0
156.0,35.0
156.0,36.0
156.0,34.0
156.0,35.0
156.0,32.0
156.0,29.0
156.0,26.0
156.0,25.0
156.0,36.0
156.0,35.0
156.0,30.0
156.0,39.0
156.0,33.0
156.0,34.0
156.0,31.0
156.0,31.0
156.0,33.0
156.0,33.0
156.0,30.0
156.0,32.0
156.0,35.0
156.0,41.0
156.0,39.0
156.0,34.0
156.0,41.0
156.0,46.0
156.0,40.0
156.0,30.0
156.0,28.0
156.0,29.0
156.0,33.0
156.0,27.0
156.0,27.0
156.0,28.0
156.0,28.0
156.0,28.0
156.0,23.0
156.0,22.0
156.0,20.0
156.0,19.0
156.0,12.0
156.0,12.0
156.0,12.0
156.0,20.0
156.0,13.0
156.0,15.0
156.0,13.0
156.0,8.0
156.0,10.0
156.0,12.0
156.0,10.0
156.0,8.0
156.0,7.5
156.0,7.0
156.0,7.0
156.0,7.0
156.0,5.0
156.0,6.0
156.0,7.0
156.0,14.0
156.0,7.0
156.0,6.5
156.0,6.0
156.0,5.0
156.0,4.0
156.0,3.0
156.0,3.4
156.0,3.8
156.0,4.2
156.0,4.6
156.0,5.0
156.0,7.0
156.0,13.0
156.0,13.0
156.0,14.0
156.0,15.0
156.0,11.0
156.0,23.0
156.0,31.0
156.0,43.0
156.0,42.0
156.0,47.0
156.0,40.0
156.0,42.0
156.0,45.0
156.0,40.0
156.0,38.0
156.0,36.0
156.0,32.0
156.0,41.0
156.0,51.0
156.0,58.0
156.0,62.0
156.0,43.0
156.0,39.0
156.0,36.0
156.0,44.0
156.0,48.0
156.0,56.0
156.0,49.0
156.0,48.0
156.0,41.0
156.0,45.0
156.0,50.0
156.0,46.0
156.0,50.0
156.0,47.0
156.0,50.0
156.0,55.0
156.0,52.357142857142854
156.0,49.714285714285715
156.0,47.07142857142857
156.0,44.42857142857143
156.0,41.785714285714285
156.0,39.14285714285714
156.0,36.5
156.0,33.85714285714286
156.0,31.214285714285715
156.0,28.57142857142857
156.0,25.928571428571427
156.0,23.285714285714285
156.0,20.64285714285714
156.0,18.0
156.0,46.0
156.0,28.0
156.0,33.0
156.0,13.0
156.0,64.0
156.0,14.0
156.0,22.0
156.0,24.0
156.0,18.0
156.0,17.0
156.0,17.0
156.0,25.0
156.0,23.0
156.0,25.0
156.0,21.0
156.0,20.0
156.0,23.0
156.0,34.0
156.0,27.0
156.0,37.0
156.0,21.0
156.0,25.0
156.0,35.0
156.0,30.0
156.0,29.0
156.0,27.0
156.0,19.0
156.0,27.0
156.0,26.0
156.0,28.0
156.0,23.0
156.0,31.0
156.0,42.0
156.0,28.0
156.0,31.0
156.0,23.0
156.0,27.0
156.0,29.0
156.0,21.0
156.0,26.0
156.0,34.0
156.0,36.0
156.0,37.0
156.0,22.0
156.0,20.0
156.0,12.0
156.0,14.0
156.0,18.0
156.0,15.0
156.0,14.0
156.0,15.0
156.0,15.0
156.0,17.0
156.0,16.0
156.0,17.0
156.0,18.0
156.0,26.0
156.0,19.0
156.0,15.0
156.0,8.0
156.0,11.0
156.0,6.0
156.0,6.0
156.0,8.0
156.0,8.0
156.0,10.0
156.0,18.0
156.0,27.0
156.0,30.0
156.0,18.0
156.0,15.0
156.0,23.0
156.0,24.0
156.0,11.0
156.0,8.0
156.0,8.0
156.0,5.0
156.0,9.0
156.0,7.0
156.0,7.0
156.0,5.0
156.0,3.0
156.0,9.0
156.0,6.0
156.0,6.0
156.0,11.0
156.0,14.0
156.0,10.0
156.0,16.0
156.0,9.0
156.0,6.0
156.0,8.0
156.0,10.0
156.0,14.0
156.0,18.0
156.0,11.0
156.0,21.0
156.0,9.0
156.0,7.0
156.0,9.0
156.0,8.0
156.0,15.0
156.0,5.0
156.0,9.0
156.0,6.0
156.0,11.0
156.0,11.0
156.0,7.0
156.0,13.0
156.0,16.0
156.0,19.0
156.0,14.0
156.0,26.0
156.0,16.0
156.0,21.0
156.0,10.0
156.0,12.0
156.0,17.0
156.0,14.0
156.0,10.0
156.0,12.0
156.0,20.0
156.0,14.0
156.0,17.0
156.0,19.0
156.0,16.0
156.0,11.0
156.0,15.0
156.0,9.0
156.0,14.0
156.0,15.0
156.0,15.0
156.0,20.0
156.0,16.0
156.0,14.0
156.0,11.0
156.0,28.0
156.0,27.0
156.0,26.0
156.0,26.0
156.0,23.0
156.0,22.0
156.0,17.0
156.0,22.0
156.0,26.0
156.0,14.0
156.0,18.0
156.0,17.0
156.0,17.0
156.0,16.0
156.0,18.0
156.0,19.0
156.0,13.0
156.0,18.0
156.0,24.0
156.0,19.0
156.0,14.0
156.0,22.0
156.0,21.0
156.0,19.0
156.0,20.0
156.0,15.0
156.0,17.0
156.0,14.0
156.0,15.0
156.0,8.0
156.0,10.0
156.0,6.0
156.0,7.0
156.0,12.0
156.0,8.0
156.0,19.0
156.0,16.0
156.0,9.0
156.0,10.0
156.0,9.0
156.0,13.0
156.0,6.0
156.0,9.0
156.0,8.0
156.0,8.0
156.0,6.0
156.0,11.0
156.0,15.0
156.0,15.0
156.0,17.0
156.0,18.0
156.0,24.0
156.0,18.0
156.0,11.0
156.0,14.0
156.0,14.0
156.0,7.0
156.0,20.0
156.0,14.0
156.0,18.0
156.0,15.0
156.0,11.0
156.0,11.0
156.0,10.0
156.0,12.0
156.0,13.0
156.0,22.0
156.0,14.0
156.0,16.0
156.0,20.0
156.0,12.0
156.0,13.0
156.0,18.0
156.0,17.0
156.0,25.0
156.0,26.0
156.0,15.0
156.0,23.0
156.0,17.0
156.0,17.0
156.0,22.0
156.0,16.0
156.0,19.0
156.0,19.0
156.0,20.0
156.0,23.0
156.0,16.0
156.0,17.0
156.0,16.0
156.0,11.0
156.0,17.0
156.0,8.0
156.0,13.0
156.0,7.0
156.0,11.0
156.0,16.0
156.0,21.0
156.0,36.0
156.0,49.0
156.0,47.0
156.0,33.0
156.0,28.0
156.0,19.0
156.0,20.0
156.0,19.0
156.0,20.0
156.0,22.0
156.0,24.0
156.0,21.0
156.0,29.0
156.0,29.0
156.0,22.0
156.0,15.0
156.0,19.0
156.0,14.0
156.0,9.0
156.0,6.0
156.0,8.0
156.0,4.0
156.0,5.0
156.0,14.0
156.0,24.0
156.0,35.0
156.0,49.0
156.0,42.0
156.0,35.0
156.0,28.0
156.0,15.0
156.0,20.0
156.0,24.0
156.0,15.0
156.0,16.0
156.0,11.0
156.0,23.0
156.0,20.0
156.0,16.0
156.0,10.0
156.0,15.0
156.0,11.0
156.0,9.5
156.0,8.0
156.0,7.5
156.0,7.0
156.0,15.5
156.0,24.0
156.0,34.0
156.0,40.0
156.0,41.0
156.0,41.0
156.0,32.0
156.0,24.0
156.0,20.0
156.0,21.0
156.0,17.0
156.0,23.0
156.0,16.0
156.0,19.0
156.0,15.0
156.0,21.0
156.0,24.0
156.0,15.0
156.0,6.0
156.0,13.0
156.0,12.0
156.0,12.0
156.0,12.0
156.0,10.0
156.0,10.0
156.0,11.0
156.0,11.0
156.0,20.0
156.0,25.0
156.0,24.0
156.0,24.0
156.0,42.0
156.0,29.0
156.0,39.0
156.0,18.0
156.0,16.0
156.0,11.0
156.0,11.0
156.0,13.0
156.0,14.0
156.0,10.666666666666668
156.0,7.333333333333334
156.0,4.0
156.0,3.75
156.0,3.5
156.0,3.25
156.0,3.0
156.0,7.0
156.0,11.0
156.0,15.0
156.0,10.0
156.0,21.0
156.0,23.0
156.0,30.0
156.0,22.0
156.0,29.0
156.0,55.0
156.0,47.0
156.0,16.0
156.0,16.0
156.0,15.0
156.0,16.0
156.0,14.0
156.0,11.0
156.0,11.0
156.0,14.0
156.0,4.0
156.0,5.5
156.0,7.0
156.0,6.0
156.0,5.0
156.0,8.0
156.0,11.0
156.0,14.0
156.0,17.0
156.0,24.0
156.0,31.0
156.0,19.0
156.0,18.0
156.0,19.0
156.0,12.0
156.0,16.0
156.0,13.0
156.0,9.0
156.0,17.0
156.0,17.0
156.0,15.0
156.0,15.0
156.0,17.0
156.0,12.0
156.0,16.0
156.0,9.0
156.0,15.0
156.0,8.0
156.0,5.0
156.0,6.0
156.0,3.0
156.0,13.0
156.0,23.0
156.0,32.0
156.0,17.0
156.0,12.0
156.0,11.0
156.0,11.0
156.0,12.0
156.0,18.0
156.0,9.0
156.0,9.0
156.0,10.0
156.0,18.0
156.0,15.0
156.0,22.0
156.0,17.0
156.0,15.0
156.0,11.0
156.0,13.0
156.0,7.0
156.0,10.0
156.0,7.0
156.0,8.0
156.0,7.0
156.0,6.0
156.0,20.0
156.0,19.0
156.0,27.0
156.0,19.0
156.0,13.0
156.0,22.0
156.0,16.0
156.0,20.0
156.0,15.0
156.0,16.0
156.0,17.0
156.0,16.0
156.0,18.0
156.0,17.0
156.0,22.0
156.0,11.0
156.0,14.0
156.0,10.0
156.0,13.0
156.0,9.0
156.0,8.0
156.0,7.0
156.0,4.0
156.0,14.0
156.0,16.0
156.0,29.0
156.0,28.0
156.0,13.0
156.0,8.0
156.0,12.0
156.0,12.0
156.0,10.0
156.0,10.0
156.0,11.0
156.0,11.0
156.0,12.0
156.0,15.0
156.0,14.0
156.0,18.0
156.0,25.0
156.0,20.0
156.0,15.0
156.0,16.0
156.0,12.0
156.0,8.0
156.0,7.0
156.0,3.0
156.0,13.0
156.0,25.0
156.0,30.0
156.0,27.0
156.0,18.0
156.0,12.0
156.0,14.0
156.0,11.0
156.0,9.0
156.0,13.0
156.0,12.0
156.0,22.0
156.0,19.0
156.0,17.0
156.0,15.0
156.0,21.0
156.0,22.0
156.0,16.0
156.0,13.0
156.0,15.0
156.0,11.0
156.0,12.0
156.0,9.5
156.0,7.0
156.0,27.0
156.0,29.0
156.0,38.0
156.0,36.0
156.0,22.0
156.0,17.0
156.0,17.0
156.0,20.0
156.0,22.0
156.0,19.0
156.0,17.0
156.0,23.0
156.0,30.0
156.0,29.0
156.0,28.0
156.0,23.0
156.0,28.0
156.0,29.0
156.0,24.0
156.0,24.0
156.0,20.0
156.0,22.0
156.0,21.0
156.0,21.0
156.0,26.0
156.0,41.0
156.0,47.0
156.0,45.0
156.0,34.0
156.0,31.0
156.0,22.0
156.0,31.0
156.0,28.0
156.0,29.0
156.0,25.0
156.0,18.0
156.0,20.0
156.0,17.0
156.0,20.0
156.0,17.0
156.0,22.0
156.0,17.0
156.0,20.0
156.0,22.0
156.0,24.0
156.0,24.0
156.0,27.0
156.0,21.0
156.0,21.0
156.0,32.0
156.0,35.0
156.0,37.0
156.0,30.0
156.0,23.0
156.0,27.0
156.0,19.0
156.0,27.0
156.0,19.0
156.0,22.0
156.0,21.0
156.0,17.0
156.0,25.0
156.0,20.0
156.0,22.0
156.0,22.0
156.0,22.0
156.0,17.0
156.0,16.0
156.0,20.0
156.0,13.0
156.0,17.0
156.0,11.0
156.0,25.0
156.0,33.0
156.0,23.0
156.0,19.0
156.0,23.0
156.0,16.0
156.0,20.0
156.0,17.0
156.0,19.0
156.0,15.0
156.0,23.0
156.0,13.0
156.0,21.0
156.0,13.0
156.0,29.0
156.0,28.0
156.0,23.0
156.0,24.0
156.0,30.0
156.0,24.0
156.0,19.0
156.0,19.0
156.0,13.0
156.0,10.0
156.0,12.0
156.0,17.0
156.0,26.0
156.0,18.0
156.0,21.0
156.0,18.0
156.0,19.0
156.0,10.0
156.0,21.0
156.0,14.0
156.0,7.0
156.0,11.0
156.0,11.0
156.0,18.0
156.0,12.0
156.0,17.0
156.0,18.0
156.0,12.0
156.0,19.0
156.0,23.0
156.0,19.0
156.0,22.0
156.0,18.0
156.0,17.0
156.0,19.0
156.0,17.0
156.0,17.0
156.0,14.0
156.0,9.0
156.0,18.0
156.0,24.0
156.0,14.0
156.0,12.0
156.0,20.0
156.0,22.0
156.0,16.0
156.0,21.0
156.0,27.0
156.0,16.0
156.0,7.0
156.0,7.0
156.0,5.0
156.0,5.0
156.0,5.0
156.0,4.0
156.0,4.25
156.0,4.5
156.0,4.75
156.0,5.0
156.0,19.0
156.0,20.0
156.0,41.0
156.0,46.0
156.0,50.0
156.0,47.0
156.0,41.0
156.0,34.0
156.0,27.0
156.0,14.0
156.0,5.0
156.0,4.0
156.0,3.0
156.0,4.5
156.0,6.0
156.0,6.0
156.0,6.0
156.0,5.0
156.0,7.0
156.0,8.0
156.0,9.0
156.0,10.0
156.0,11.0
156.0,12.0
156.0,18.0
156.0,22.0
156.0,30.0
156.0,42.0
156.0,42.0
156.0,35.0
156.0,31.0
156.0,28.0
156.0,31.0
156.0,28.0
156.0,15.0
156.0,21.0
156.0,12.0
156.0,10.0
156.0,10.0
156.0,5.0
156.0,4.0
156.0,9.0
156.0,9.0
156.0,11.0
156.0,12.0
156.0,14.0
156.0,8.0
156.0,12.0
156.0,24.0
156.0,30.0
156.0,43.0
156.0,47.0
156.0,35.0
156.0,32.0
156.0,28.0
156.0,20.0
156.0,17.0
156.0,17.0
156.0,12.0
156.0,11.0
156.0,14.0
156.0,13.0
156.0,7.0
156.0,7.0
156.0,7.0
156.0,7.0
156.0,7.0
156.0,8.666666666666666
156.0,10.333333333333332
156.0,12.0
156.0,13.666666666666666
156.0,15.333333333333332
156.0,17.0
156.0,29.0
156.0,40.0
156.0,35.0
156.0,27.0
156.0,28.0
156.0,17.0
156.0,19.0
156.0,20.0
156.0,16.0
156.0,13.0
156.0,12.0
156.0,9.0
156.0,7.0
156.0,7.5
156.0,8.0
156.0,8.5
156.0,9.0
156.0,9.5
156.0,10.0
156.0,10.5
156.0,11.0
156.0,11.5
156.0,12.0
156.0,31.0
156.0,34.0
156.0,49.0
156.0,46.0
156.0,40.0
156.0,41.0
156.0,32.0
156.0,26.0
156.0,27.0
156.0,27.0
156.0,18.0
156.0,21.0
156.0,19.0
156.0,14.0
156.0,17.0
156.0,14.0
156.0,12.0
156.0,7.0
156.0,9.0
156.0,9.0
156.0,9.0
156.0,7.0
156.0,6.0
156.0,24.0
156.0,30.0
156.0,37.0
156.0,46.0
156.0,39.0
156.0,35.0
156.0,21.0
156.0,27.0
156.0,25.0
156.0,14.0
156.0,29.0
156.0,20.0
156.0,32.0
156.0,30.0
156.0,24.0
156.0,23.0
156.0,17.0
156.0,27.0
156.0,26.0
156.0,19.0
156.0,21.0
156.0,16.0
156.0,13.0
156.0,13.0
156.0,8.0
156.0,34.0
156.0,46.0
156.0,47.0
156.0,31.0
156.0,30.0
156.0,23.0
156.0,26.0
156.0,27.0
156.0,23.0
156.0,22.0
156.0,31.0
156.0,26.0
156.0,27.0
156.0,23.0
156.0,18.0
156.0,29.0
156.0,15.0
156.0,29.0
156.0,21.0
156.0,23.0
156.0,17.0
156.0,22.0
156.0,17.0
156.0,27.0
156.0,27.0
156.0,35.0
156.0,37.0
156.0,47.0
156.0,37.0
156.0,35.0
156.0,29.0
156.0,28.0
156.0,41.0
156.0,36.0
156.0,29.0
156.0,30.0
156.0,22.0
156.0,16.0
156.0,6.0
156.0,5.4
156.0,4.8
156.0,4.2
156.0,3.6
156.0,3.0
156.0,3.6666666666666665
156.0,4.333333333333333
156.0,5.0
156.0,7.0
156.0,17.0
156.0,12.0
156.0,33.0
156.0,40.0
156.0,39.0
156.0,36.0
156.0,32.0
156.0,34.0
156.0,24.0
156.0,17.0
156.0,9.0
156.0,7.0
156.0,4.0
156.0,6.0
156.0,9.5
156.0,13.0
156.0,9.5
156.0,6.0
156.0,10.0
156.0,8.0
156.0,12.0
156.0,12.0
156.0,13.0
156.0,19.0
156.0,21.0
156.0,26.0
156.0,35.0
156.0,39.0
156.0,44.0
156.0,43.0
156.0,45.0
156.0,49.0
156.0,43.0
156.0,37.0
156.0,41.0
156.0,20.0
156.0,20.0
156.0,15.0
156.0,11.0
156.0,11.0
156.0,11.0
156.0,11.0
156.0,10.0
156.0,9.0
156.0,9.0
156.0,9.0
156.0,7.0
156.0,6.0
156.0,11.0
156.0,23.0
156.0,36.0
156.0,39.0
156.0,48.0
156.0,43.0
156.0,35.0
156.0,31.0
156.0,21.0
156.0,24.0
156.0,17.0
156.0,19.0
156.0,12.0
156.0,13.0
156.0,11.0
156.0,6.0
156.0,7.0
156.0,14.0
156.0,9.0
156.0,11.0
156.0,11.0
156.0,13.0
156.0,22.0
156.0,17.0
156.0,32.0
156.0,42.0
156.0,44.0
156.0,40.0
156.0,35.0
156.0,44.0
156.0,55.0
156.0,51.0
156.0,42.0
156.0,36.0
156.0,38.0
156.0,25.0
156.0,30.0
156.0,28.0
156.0,27.0
156.0,16.0
156.0,21.0
156.0,20.0
156.0,22.0
156.0,20.0
156.0,19.0
156.0,11.0
156.0,19.0
156.0,20.0
156.0,44.0
156.0,39.0
156.0,40.0
156.0,54.0
156.0,53.0
156.0,54.0
156.0,45.0
156.0,35.0
156.0,33.0
156.0,23.0
156.0,22.0
156.0,20.0
156.0,19.0
156.0,13.0
156.0,15.0
156.0,13.0
156.0,13.0
156.0,14.0
156.0,20.0
156.0,17.0
156.0,18.0
156.0,16.0
156.0,11.0
156.0,12.0
156.0,34.0
156.0,26.0
156.0,45.0
156.0,52.0
156.0,55.0
156.0,39.0
156.0,43.0
156.0,25.0
156.0,22.0
156.0,24.0
156.0,23.0
156.0,20.0
156.0,8.0
156.0,8.0
156.0,11.0
156.0,8.0
156.0,11.0
156.0,9.0
156.0,13.0
156.0,12.0
156.0,11.0
156.0,11.0
156.0,11.0
156.0,13.0
156.0,30.0
156.0,43.0
156.0,51.0
156.0,53.0
156.0,60.0
156.0,52.0
156.0,44.0
156.0,33.0
156.0,31.0
156.0,40.0
156.0,42.0
156.0,40.0
156.0,38.0
156.0,29.0
156.0,17.0
156.0,23.0
156.0,19.0
156.0,32.0
156.0,33.0
156.0,27.0
156.0,21.0
156.0,25.0
156.0,18.0
156.0,22.0
156.0,52.0
156.0,51.0
156.0,63.0
156.0,73.0
156.0,64.0
156.0,55.0
156.0,47.0
156.0,42.0
156.0,32.0
156.0,29.0
156.0,36.0
156.0,34.0
156.0,40.0
156.0,50.0
156.0,34.0
156.0,25.0
156.0,33.0
156.0,40.0
156.0,28.0
156.0,27.0
156.0,26.0
156.0,30.0
156.0,27.0
156.0,29.0
156.0,30.0
156.0,31.0
156.0,38.0
156.0,40.0
156.0,42.0
156.0,40.0
156.0,37.0
156.0,34.0
156.0,21.0
156.0,25.0
156.0,18.0
156.0,6.0
156.0,8.0
156.0,7.0
156.0,7.0
156.0,10.0
156.0,10.0
156.0,10.0
156.0,11.0
156.0,11.0
156.0,11.0
156.0,5.0
156.0,5.0
156.0,8.0
156.0,8.0
156.0,18.0
156.0,26.0
156.0,33.0
156.0,64.0
156.0,123.0
156.0,183.0
156.0,182.0
156.0,142.0
156.0,54.0
156.0,25.0
156.0,11.0
156.0,12.0
156.0,35.0
156.0,36.0
156.0,30.0
156.0,19.0
156.0,20.0
156.0,13.0
156.0,10.0
156.0,9.0
156.0,13.0
156.0,12.0
156.0,17.0
156.0,43.0
156.0,41.0
156.0,43.0
156.0,45.0
156.0,44.0
156.0,46.0
156.0,38.0
156.0,41.0
156.0,20.0
156.0,13.0
156.0,9.0
156.0,5.0
156.0,5.0
156.0,5.0
156.0,4.0
156.0,3.75
156.0,3.5
156.0,3.25
156.0,3.0
156.0,4.0
156.0,5.0
156.0,6.0
156.0,12.0
156.0,18.0
156.0,32.0
156.0,35.0
156.0,47.0
156.0,40.0
156.0,45.0
156.0,44.0
156.0,38.0
156.0,33.0
156.0,26.0
156.0,7.0
156.0,5.0
156.0,5.75
156.0,6.5
156.0,7.25
156.0,8.0
156.0,12.0
156.0,10.0
156.0,18.0
156.0,11.0
156.0,5.0
156.0,10.0
156.0,5.0
156.0,4.0
156.0,7.0
156.0,25.0
156.0,42.0
156.0,57.0
156.0,60.0
156.0,64.0
156.0,69.0
156.0,60.0
156.0,40.0
156.0,43.0
156.0,32.0
156.0,13.0
156.0,9.0
156.0,13.0
156.0,7.0
156.0,10.0
156.0,19.0
156.0,9.0
156.0,10.0
156.0,14.0
156.0,13.0
156.0,8.0
156.0,11.0
156.0,6.0
156.0,20.0
156.0,26.0
156.0,42.0
156.0,46.0
156.0,56.0
156.0,69.0
156.0,67.0
156.0,64.0
156.0,55.0
156.0,55.0
156.0,47.0
156.0,40.0
156.0,40.0
156.0,28.0
156.0,20.0
156.0,28.0
156.0,38.0
156.0,35.0
156.0,39.0
156.0,27.0
156.0,26.0
156.0,29.0
156.0,21.0
156.0,30.0
156.0,27.0
156.0,42.0
156.0,57.0
156.0,58.0
156.0,60.5
156.0,63.0
156.0,67.0
156.0,68.0
156.0,61.0
156.0,48.0
156.0,47.0
156.0,47.0
156.0,42.0
156.0,43.0
156.0,46.0
156.0,44.0
156.0,41.0
156.0,57.0
156.0,52.0
156.0,39.0
156.0,39.0
156.0,36.0
156.0,39.0
156.0,45.0
156.0,48.0
156.0,38.0
156.0,41.0
156.0,49.0
156.0,63.0
156.0,70.0
156.0,90.0
156.0,82.0
156.0,59.0
156.0,50.0
156.0,24.0
156.0,13.0
156.0,6.0
156.0,5.888888888888889
156.0,5.777777777777778
156.0,5.666666666666667
156.0,5.555555555555555
156.0,5.444444444444445
156.0,5.333333333333333
156.0,5.222222222222222
156.0,5.111111111111111
156.0,5.0
156.0,4.0
156.0,5.5
156.0,7.0
156.0,28.0
156.0,25.0
156.0,38.0
156.0,52.0
156.0,51.0
156.0,56.0
156.0,61.0
156.0,47.0
156.0,39.0
156.0,19.0
156.0,14.0
156.0,8.0
156.0,2.0
156.0,3.0
156.0,4.0
156.0,5.0
156.0,6.0
156.0,7.0
156.0,16.0
156.0,12.0
156.0,11.0
156.0,18.0
156.0,21.0
156.0,30.0
156.0,47.0
156.0,47.0
156.0,56.0
156.0,64.0
156.0,60.0
156.0,57.0
156.0,59.0
156.0,44.0
156.0,49.0
156.0,52.0
156.0,35.0
156.0,38.0
156.0,31.0
156.0,27.0
156.0,24.0
156.0,40.0
156.0,36.0
156.0,38.0
156.0,26.0
156.0,24.0
156.0,24.0
156.0,18.0
156.0,21.0
156.0,26.0
156.0,24.0
156.0,30.0
156.0,53.0
156.0,43.0
156.0,54.0
156.0,56.0
156.0,46.0
156.0,40.0
156.0,37.0
156.0,22.0
156.0,25.0
156.0,15.0
156.0,6.0
156.0,12.0
156.0,9.0
156.0,22.0
