aerosol,year,month,day,hour,Temp(C),Prec(mm),Humidity(%),Dew_Point(C),Solar_Radiation(MJ/m2),Snowfall(cm),3hr_New_Snowfall(cm),Cloud_Cover(1/10),Middle_Low_Cloud_Cover(1/10),Lowest_Cloud_Height(100m),Visibility(10m),30cm_Ground_Temperature(C),power,d2m,t2m
21.0,2020,1,9,18,3.1,,67.0,-2.4,0.06,,,4.0,4.0,10.0,2000.0,7.2,57600.0,272.3744,275.54074
37.0,2020,1,10,8,-0.8,,78.0,-4.1,0.02,,,6.0,6.0,44.0,1566.0,6.6,28800.0,272.0576,278.44824
35.0,2020,1,10,9,-0.1,,75.0,-4.0,0.42,,,6.0,6.0,45.0,1465.0,6.5,1555200.0,272.4227,277.94537
44.0,2020,1,10,10,0.9,,66.0,-4.7,0.98,,,0.0,0.0,,1516.0,6.4,4300800.0,272.2478,277.0219
25.0,2020,1,10,11,1.6,,61.0,-5.1,1.51,,,2.0,0.0,,1682.0,6.4,7363200.0,272.24133,276.8037
25.0,2020,1,10,12,2.5,,54.0,-5.8,1.87,,,0.0,0.0,,1728.0,6.3,8697600.0,272.3214,276.66107
29.0,2020,1,10,13,3.5,,54.0,-4.9,1.7,,,3.0,0.0,,1921.0,6.3,8294400.0,272.3161,276.55685
26.0,2020,1,10,14,4.5,,49.0,-5.3,1.96,,,4.0,0.0,,1788.0,6.3,9302400.0,272.43622,276.52087
31.0,2020,1,10,15,4.5,,54.0,-4.0,1.63,,,3.0,0.0,,1953.0,6.3,7680000.0,272.51218,276.3947
34.0,2020,1,10,16,3.6,,55.0,-4.6,1.07,,,2.0,0.0,,1994.0,6.4,5040000.0,272.40207,276.2332
27.0,2020,1,10,17,3.1,,61.0,-3.7,0.5,,,5.0,0.0,,1757.0,6.5,2121600.0,272.29904,276.19476
22.0,2020,1,10,18,2.6,,68.0,-2.7,0.08,,,5.0,0.0,,1876.0,6.6,192000.0,272.17535,276.2283
38.0,2020,1,11,9,1.5,,67.0,-3.9,0.3,,,7.0,7.0,12.0,1200.0,6.1,960000.0,273.88187,279.35583
48.0,2020,1,11,10,2.6,,62.0,-3.9,0.64,,,9.0,9.0,11.0,1190.0,6.1,3052800.0,273.68283,278.56955
49.0,2020,1,11,11,4.0,,58.0,-3.5,1.22,,,3.0,3.0,10.0,1151.0,6.0,5164800.0,273.87833,278.41104
58.0,2020,1,11,12,5.0,,59.0,-2.3,1.69,,,1.0,1.0,10.0,1233.0,6.0,7603200.0,274.04556,278.30865
51.0,2020,1,11,13,5.6,,58.0,-2.0,1.87,,,2.0,2.0,10.0,1084.0,6.0,8352000.0,274.05084,278.13434
51.0,2020,1,11,14,6.0,,58.0,-1.6,1.78,,,3.0,3.0,10.0,1286.0,6.1,8236800.0,273.65692,277.75092
42.0,2020,1,11,15,5.6,,53.0,-3.2,1.49,,,3.0,1.0,10.0,1636.0,6.1,6777600.0,273.0292,277.55954
43.0,2020,1,11,16,5.3,,56.0,-2.7,1.05,,,3.0,2.0,10.0,1652.0,6.3,4694400.0,272.53104,277.57477
41.0,2020,1,11,17,4.7,,66.0,-1.1,0.38,,,7.0,3.0,39.0,1347.0,6.4,1862400.0,272.4539,277.5516
47.0,2020,1,11,18,4.1,,68.0,-1.2,0.04,,,10.0,10.0,35.0,1110.0,6.5,67200.0,272.66647,277.5315
22.0,2020,1,12,8,2.8,,66.0,-2.9,0.0,,,8.0,8.0,13.0,2000.0,6.3,9600.0,271.4499,278.51773
25.0,2020,1,12,9,3.1,,66.0,-2.6,0.11,,,9.0,9.0,12.0,2000.0,6.3,422400.0,271.39514,278.25195
26.0,2020,1,12,10,3.4,,64.0,-2.7,0.33,,,9.0,9.0,10.0,2000.0,6.2,796800.0,271.8456,277.90698
21.0,2020,1,12,11,3.4,,62.0,-3.2,0.37,,,10.0,9.0,10.0,2000.0,6.2,1737600.0,272.2419,277.76984
20.0,2020,1,12,12,3.7,,58.0,-3.8,0.54,,,9.0,9.0,13.0,2000.0,6.1,1804800.0,272.2148,277.54855
23.0,2020,1,12,13,3.8,,58.0,-3.7,0.62,,,9.0,9.0,11.0,2000.0,6.2,2390400.0,271.89743,277.53455
20.0,2020,1,12,14,3.8,,57.0,-3.9,0.8,,,9.0,9.0,11.0,2000.0,6.1,2745600.0,271.98398,277.35107
16.0,2020,1,12,15,3.7,,57.0,-4.0,0.56,,,9.0,9.0,9.0,2000.0,6.2,1948800.0,271.55295,277.21698
17.0,2020,1,12,16,3.6,,60.0,-3.4,0.35,,,9.0,9.0,10.0,2000.0,6.2,1526400.0,271.30682,277.17978
25.0,2020,1,12,17,3.6,,61.0,-3.2,0.22,,,8.0,8.0,12.0,2000.0,6.2,748800.0,271.21497,277.02374
17.0,2020,1,12,18,3.4,,61.0,-3.4,0.04,,,9.0,9.0,10.0,2000.0,6.2,86400.0,271.1119,276.99997
24.0,2020,1,13,8,2.3,,68.0,-3.0,0.01,,,10.0,9.0,15.0,2000.0,5.9,9600.0,269.3748,277.25842
31.0,2020,1,13,9,2.7,,61.0,-4.0,0.14,,,9.0,9.0,12.0,2000.0,5.9,489600.0,269.14572,277.0219
25.0,2020,1,13,10,3.1,,59.0,-4.1,0.65,,,9.0,9.0,16.0,2000.0,5.9,2841600.0,269.15457,276.21246
20.0,2020,1,13,11,3.3,,55.0,-4.8,1.33,,,6.0,6.0,9.0,2000.0,5.8,4406400.0,269.21994,275.93878
20.0,2020,1,13,12,3.2,,55.0,-4.9,0.87,,,8.0,8.0,12.0,2000.0,5.9,4953600.0,269.1687,275.91928
13.0,2020,1,13,13,3.8,,50.0,-5.6,1.69,,,7.0,7.0,10.0,1963.0,5.8,5788800.0,269.15045,275.68887
22.0,2020,1,13,14,3.3,,57.0,-4.4,1.52,,,7.0,7.0,10.0,2000.0,5.8,9302400.0,269.2217,275.4853
24.0,2020,1,13,15,3.2,,56.0,-4.7,1.44,,,8.0,8.0,10.0,2000.0,5.9,8294400.0,269.50198,275.2378
14.0,2020,1,13,16,2.5,,61.0,-4.2,0.73,,,7.0,7.0,10.0,2000.0,5.9,4291200.0,269.6969,274.76785
19.0,2020,1,13,17,2.1,,62.0,-4.4,0.29,,,7.0,7.0,10.0,2000.0,6.0,1334400.0,269.80524,274.47894
9.0,2020,1,13,18,1.8,,62.0,-4.7,0.04,,,2.0,2.0,12.0,2000.0,6.0,57600.0,269.75754,274.17783
15.0,2020,1,14,9,-0.2,,59.0,-7.2,0.12,,,10.0,5.0,17.0,2000.0,5.6,336000.0,270.9329,276.73544
18.0,2020,1,14,10,0.5,,61.0,-6.1,0.38,,,10.0,3.0,16.0,2000.0,5.6,902400.0,271.55472,276.19598
19.0,2020,1,14,11,1.4,,54.0,-6.9,0.53,,,10.0,10.0,21.0,2000.0,5.6,1478400.0,271.57886,275.8376
24.0,2020,1,14,12,2.0,,53.0,-6.5,0.69,,,10.0,10.0,22.0,2000.0,5.5,2467200.0,271.50998,276.0107
24.0,2020,1,14,13,3.0,,47.0,-7.2,1.3,,,7.0,7.0,36.0,2000.0,5.5,3667200.0,271.8026,276.4831
28.0,2020,1,14,14,3.5,,49.0,-6.2,1.64,,,6.0,6.0,30.0,2000.0,5.5,7113600.0,271.75317,276.04727
33.0,2020,1,14,15,3.9,,52.0,-5.0,1.58,,,5.0,0.0,,2000.0,5.6,6604800.0,271.95337,275.90524
41.0,2020,1,14,16,3.8,,57.0,-3.9,1.12,,,4.0,0.0,,1989.0,5.6,5059200.0,272.0164,275.6584
29.0,2020,1,14,17,3.1,,64.0,-3.0,0.54,,,5.0,5.0,9.0,2000.0,5.7,2025600.0,272.01404,275.28778
26.0,2020,1,14,18,2.4,,71.0,-2.3,0.07,,,0.0,0.0,,1991.0,5.8,86400.0,271.67957,274.47833
36.0,2020,1,15,8,-0.7,,68.0,-5.8,0.01,,,9.0,9.0,10.0,1831.0,5.6,9600.0,269.49905,276.70618
41.0,2020,1,15,9,-0.2,,70.0,-5.0,0.13,,,9.0,9.0,13.0,1661.0,5.5,278400.0,269.4649,276.3825
32.0,2020,1,15,10,0.8,,66.0,-4.8,0.42,,,8.0,8.0,14.0,1892.0,5.4,720000.0,270.11676,275.8693
21.0,2020,1,15,11,1.5,,60.0,-5.4,0.56,,,10.0,9.0,11.0,2000.0,5.4,1430400.0,270.11087,275.62122
27.0,2020,1,15,12,2.0,,57.0,-5.6,1.07,,,9.0,9.0,14.0,2000.0,5.4,4502400.0,269.79172,275.39142
23.0,2020,1,15,13,2.4,,53.0,-6.2,2.02,,,3.0,3.0,13.0,1947.0,5.3,9235200.0,269.76404,274.97205
15.0,2020,1,15,14,3.1,,53.0,-5.5,1.8,,,6.0,6.0,10.0,1976.0,5.4,7977600.0,269.628,274.79407
25.0,2020,1,15,15,2.4,,55.0,-5.7,1.09,,,7.0,7.0,10.0,2000.0,5.4,4550400.0,269.53143,274.5021
24.0,2020,1,15,16,2.1,,58.0,-5.3,0.63,,,7.0,7.0,10.0,2000.0,5.6,2179200.0,269.45605,274.32837
19.0,2020,1,15,17,1.6,,62.0,-4.9,0.37,,,8.0,2.0,10.0,2000.0,5.7,1382400.0,269.4225,274.23938
14.0,2020,1,15,18,1.3,,67.0,-4.1,0.08,,,8.0,1.0,10.0,2000.0,5.6,163200.0,269.5061,274.23694
21.0,2020,1,16,9,-0.4,,59.0,-7.4,0.27,,,7.0,7.0,38.0,1973.0,5.1,652800.0,269.05563,276.8787
17.0,2020,1,16,10,0.7,,58.0,-6.6,0.6,,,4.0,4.0,34.0,1949.0,5.0,2438400.0,269.53378,276.52515
30.0,2020,1,16,11,1.8,,54.0,-6.5,1.42,,,4.0,4.0,36.0,1977.0,5.0,5923200.0,269.56027,276.4886
23.0,2020,1,16,12,2.5,,52.0,-6.3,1.87,,,6.0,6.0,37.0,1860.0,5.0,8601600.0,269.45547,276.37155
21.0,2020,1,16,13,3.4,,44.0,-7.7,2.02,,,3.0,3.0,36.0,1972.0,5.0,9321600.0,269.1793,276.19476
15.0,2020,1,16,14,3.4,,42.0,-8.3,1.91,,,4.0,0.0,,2000.0,5.0,8841600.0,268.93787,275.88208
29.0,2020,1,16,15,3.6,,50.0,-5.8,1.61,,,5.0,0.0,,1897.0,5.1,7776000.0,268.73706,275.76688
25.0,2020,1,16,16,2.6,,53.0,-6.0,0.92,,,7.0,0.0,,2000.0,5.2,4656000.0,268.42203,275.63217
22.0,2020,1,16,17,2.0,,59.0,-5.1,0.38,,,7.0,0.0,,1985.0,5.2,1334400.0,268.17236,275.29877
16.0,2020,1,16,18,1.7,,60.0,-5.2,0.07,,,8.0,0.0,,2000.0,5.4,172800.0,268.0693,275.2555
25.0,2020,1,17,8,-0.6,,53.0,-9.0,0.01,,,4.0,4.0,30.0,2000.0,5.1,9600.0,270.0237,277.68936
32.0,2020,1,17,9,0.0,,50.0,-9.2,0.23,,,6.0,6.0,29.0,2000.0,5.0,988800.0,270.50244,277.39496
41.0,2020,1,17,10,0.8,,51.0,-8.2,0.57,,,7.0,7.0,29.0,2000.0,5.0,2169600.0,270.7156,276.44894
33.0,2020,1,17,11,2.1,,55.0,-6.0,1.13,,,6.0,6.0,29.0,1987.0,4.9,5145600.0,270.8587,276.30756
42.0,2020,1,17,12,3.2,,57.0,-4.5,1.79,,,8.0,8.0,29.0,1970.0,4.9,8448000.0,271.0324,276.24414
25.0,2020,1,17,13,3.6,,49.0,-6.1,2.03,,,4.0,4.0,28.0,1974.0,4.9,9148800.0,271.17316,276.16675
21.0,2020,1,17,14,4.0,,51.0,-5.2,1.92,,,3.0,3.0,41.0,1977.0,4.9,8092800.0,271.3404,275.86014
19.0,2020,1,17,15,3.8,,50.0,-5.6,1.71,,,2.0,2.0,29.0,1960.0,5.0,7900800.0,271.47583,275.65106
23.0,2020,1,17,16,3.7,,57.0,-4.0,1.23,,,0.0,0.0,,2000.0,5.1,6028800.0,271.6354,275.57245
22.0,2020,1,17,17,3.2,,58.0,-4.2,0.64,,,0.0,0.0,,1971.0,5.2,2832000.0,271.63657,275.1659
29.0,2020,1,17,18,2.6,,58.0,-4.8,0.12,,,0.0,0.0,,2000.0,5.3,345600.0,271.78085,275.13602
42.0,2020,1,18,8,-0.4,,72.0,-4.8,0.01,,,1.0,1.0,10.0,2000.0,4.8,19200.0,271.1596,278.52017
36.0,2020,1,18,9,0.4,,73.0,-3.8,0.36,,,1.0,1.0,10.0,1984.0,4.8,1449600.0,271.4075,278.24832
69.0,2020,1,18,10,1.4,,65.0,-4.4,1.0,,,3.0,3.0,10.0,1963.0,4.7,4368000.0,271.71075,277.69547
35.0,2020,1,18,11,2.9,,59.0,-4.3,1.51,,,4.0,4.0,10.0,1931.0,4.7,6028800.0,271.656,277.47906
32.0,2020,1,18,12,3.9,,58.0,-3.6,1.96,,,3.0,3.0,10.0,1964.0,4.7,8908800.0,271.56708,277.2438
17.0,2020,1,18,13,4.4,,56.0,-3.6,2.0,,,6.0,6.0,10.0,1992.0,4.6,9638400.0,271.5288,276.96036
22.0,2020,1,18,14,4.2,,55.0,-4.0,1.34,,,4.0,4.0,10.0,2000.0,4.7,8198400.0,271.66306,276.59586
17.0,2020,1,18,15,4.3,,60.0,-2.7,1.25,,,5.0,5.0,10.0,1992.0,4.8,6220800.0,271.30682,276.2874
20.0,2020,1,18,16,3.8,,62.0,-2.8,0.65,,,3.0,3.0,9.0,2000.0,4.9,4051200.0,271.3445,276.55807
16.0,2020,1,18,17,3.7,,61.0,-3.1,0.33,,,4.0,4.0,9.0,2000.0,5.0,979200.0,271.51703,276.47333
20.0,2020,1,18,18,3.3,,68.0,-2.0,0.08,,,6.0,6.0,10.0,2000.0,5.0,211200.0,271.62775,276.6068
42.0,2020,1,19,9,1.8,,80.0,-1.2,0.15,,,10.0,1.0,10.0,718.0,4.9,240000.0,274.8081,280.40668
50.0,2020,1,19,10,2.5,,75.0,-1.4,0.3,,,10.0,6.0,9.0,797.0,5.0,902400.0,274.53488,279.11203
50.0,2020,1,19,11,3.0,,74.0,-1.1,0.32,,,10.0,9.0,8.0,816.0,4.9,883200.0,274.0962,278.8213
56.0,2020,1,19,12,3.3,0.0,79.0,0.0,0.15,,,10.0,9.0,6.0,519.0,5.0,710400.0,273.70755,278.55002
62.0,2020,1,19,13,5.2,,76.0,1.3,0.44,,,9.0,9.0,11.0,615.0,4.9,902400.0,273.36014,278.4592
70.0,2020,1,19,14,6.6,,69.0,1.3,1.17,,,7.0,7.0,7.0,609.0,5.0,4886400.0,272.89258,278.26843
68.0,2020,1,19,15,7.2,0.1,58.0,-0.5,1.19,,,8.0,8.0,14.0,683.0,5.0,3494400.0,272.5705,278.04413
75.0,2020,1,19,16,7.0,,61.0,0.0,0.91,,,8.0,8.0,9.0,575.0,5.0,2851200.0,272.41385,278.06302
81.0,2020,1,19,17,6.4,,65.0,0.2,0.46,,,4.0,4.0,9.0,529.0,5.2,892800.0,272.08646,278.02948
88.0,2020,1,19,18,5.5,,67.0,-0.1,0.1,,,1.0,1.0,10.0,468.0,5.2,172800.0,271.85504,278.0118
106.0,2020,1,20,9,4.1,,62.0,-2.5,0.28,,,4.0,4.0,13.0,1138.0,5.1,652800.0,269.68512,279.15775
94.0,2020,1,20,10,4.8,,52.0,-4.2,0.88,,,2.0,2.0,10.0,1709.0,5.1,2736000.0,269.72812,278.8097
88.0,2020,1,20,11,5.3,,47.0,-5.1,1.46,,,1.0,1.0,10.0,1962.0,5.1,7286400.0,270.3311,278.72803
55.0,2020,1,20,12,5.3,,45.0,-5.6,1.7,,,1.0,1.0,14.0,1945.0,5.0,8832000.0,271.32977,278.30194
43.0,2020,1,20,13,5.9,,44.0,-5.4,2.04,,,1.0,1.0,14.0,1923.0,5.1,9494400.0,271.1166,277.81796
51.0,2020,1,20,14,5.5,,45.0,-5.5,1.96,,,2.0,2.0,14.0,1950.0,5.1,9417600.0,270.09732,277.15967
37.0,2020,1,20,15,5.7,,45.0,-5.3,1.51,,,5.0,5.0,14.0,1922.0,5.2,8284800.0,269.76462,276.75006
45.0,2020,1,20,16,5.2,,47.0,-5.2,0.99,,,6.0,6.0,13.0,1947.0,5.3,5116800.0,269.7116,276.43433
50.0,2020,1,20,17,4.9,,46.0,-5.7,0.53,,,5.0,5.0,14.0,1964.0,5.4,2553600.0,269.59973,275.77847
48.0,2020,1,20,18,4.2,,52.0,-4.8,0.12,,,2.0,0.0,,1950.0,5.5,364800.0,269.6922,275.5639
24.0,2020,1,21,8,-2.3,,60.0,-9.0,0.01,,,0.0,0.0,,2000.0,5.1,28800.0,266.47766,278.78043
25.0,2020,1,21,9,-1.0,,53.0,-9.3,0.39,,,0.0,0.0,,2000.0,5.1,1766400.0,267.97098,278.00754
33.0,2020,1,21,10,0.9,,51.0,-8.1,1.06,,,0.0,0.0,,1959.0,5.0,5299200.0,270.7839,277.64548
26.0,2020,1,21,11,1.9,,46.0,-8.5,1.64,,,0.0,0.0,,1996.0,4.9,8025600.0,271.656,277.56015
24.0,2020,1,21,12,3.1,,42.0,-8.5,2.06,,,0.0,0.0,,2000.0,4.9,9484800.0,272.32846,277.64243
26.0,2020,1,21,13,4.1,,36.0,-9.6,2.22,,,0.0,0.0,,2000.0,4.8,10099200.0,272.90082,277.8204
18.0,2020,1,21,14,5.7,,34.0,-8.9,2.12,,,1.0,0.0,,2000.0,4.9,9648000.0,273.53796,277.73386
25.0,2020,1,21,15,5.7,,38.0,-7.5,1.84,,,0.0,0.0,,1990.0,5.0,8390400.0,274.0697,277.6162
30.0,2020,1,21,16,5.7,,41.0,-6.5,1.33,,,1.0,0.0,,2000.0,5.1,6460800.0,274.32645,277.7558
31.0,2020,1,21,17,5.9,,40.0,-6.6,0.69,,,2.0,0.0,,2000.0,5.2,3264000.0,274.433,277.82956
24.0,2020,1,21,18,4.1,,51.0,-5.1,0.06,,,5.0,0.0,,2000.0,5.4,153600.0,274.23047,277.83566
30.0,2020,1,22,9,4.1,0.0,78.0,0.6,0.06,,,10.0,9.0,12.0,1942.0,5.5,115200.0,279.19742,280.69925
23.0,2020,1,22,10,4.5,,80.0,1.3,0.19,,,10.0,9.0,11.0,1559.0,5.6,604800.0,278.9754,280.73157
29.0,2020,1,22,11,4.7,,83.0,2.0,0.12,,,10.0,9.0,7.0,630.0,5.6,316800.0,279.0502,280.6938
23.0,2020,1,22,12,4.6,1.0,93.0,3.5,0.15,,,10.0,9.0,8.0,469.0,5.6,393600.0,279.07727,280.59564
25.0,2020,1,22,13,4.8,,95.0,4.0,0.22,,,10.0,8.0,8.0,424.0,5.6,508800.0,279.01898,280.50726
15.0,2020,1,22,14,4.8,,96.0,4.2,0.18,,,10.0,5.0,8.0,113.0,5.6,364800.0,278.95126,280.46704
19.0,2020,1,22,15,5.1,2.2,98.0,4.8,0.12,,,10.0,7.0,8.0,75.0,5.6,288000.0,278.8859,280.39874
12.0,2020,1,22,16,5.3,,98.0,5.0,0.12,,,10.0,9.0,8.0,144.0,5.7,153600.0,278.8388,280.29636
8.0,2020,1,22,17,5.8,,98.0,5.5,0.09,,,10.0,4.0,1.0,451.0,5.7,48000.0,278.80582,280.20004
12.0,2020,1,23,9,3.2,,96.0,2.6,0.2,,,6.0,4.0,5.0,410.0,6.2,336000.0,276.39035,280.97476
20.0,2020,1,23,10,3.8,,92.0,2.6,0.72,,,6.0,0.0,,743.0,6.2,2505600.0,275.98053,280.07693
18.0,2020,1,23,11,5.3,,76.0,1.4,1.12,,,6.0,0.0,,1637.0,6.2,3984000.0,275.90454,279.97147
18.0,2020,1,23,12,6.0,,73.0,1.5,1.69,,,6.0,0.0,,1624.0,6.1,7286400.0,275.92694,279.86053
16.0,2020,1,23,13,6.3,,73.0,1.8,1.93,,,7.0,0.0,,1658.0,6.1,8265600.0,275.97052,279.7173
14.0,2020,1,23,14,7.1,,65.0,0.9,1.99,,,5.0,0.0,,1772.0,6.2,8678400.0,275.7903,279.36682
7.0,2020,1,23,15,7.3,,61.0,0.2,1.71,,,5.0,0.0,,1525.0,6.3,7536000.0,275.77148,279.08398
13.0,2020,1,23,16,6.6,,64.0,0.2,1.1,,,7.0,0.0,,1420.0,6.4,4348800.0,275.7703,278.9761
17.0,2020,1,23,17,5.9,,66.0,0.0,0.41,,,8.0,0.0,,1424.0,6.5,1468800.0,275.68552,278.61343
13.0,2020,1,23,18,5.5,,76.0,1.5,0.11,,,7.0,0.0,,912.0,6.6,201600.0,275.73557,278.43787
70.0,2020,1,24,8,2.3,,85.0,0.0,0.01,,,0.0,0.0,,584.0,6.5,9600.0,274.24164,280.85834
62.0,2020,1,24,9,2.6,,84.0,0.1,0.35,,,0.0,0.0,,547.0,6.4,1315200.0,274.28168,280.13605
68.0,2020,1,24,10,3.7,,75.0,-0.3,0.92,,,0.0,0.0,,624.0,6.4,4185600.0,274.89526,279.2065
78.0,2020,1,24,11,4.8,,68.0,-0.6,1.5,,,3.0,0.0,,733.0,6.3,6931200.0,274.90234,278.8548
68.0,2020,1,24,12,6.0,,58.0,-1.6,1.94,,,5.0,0.0,,930.0,6.3,8553600.0,274.91235,278.61038
57.0,2020,1,24,13,6.2,,65.0,0.0,2.03,,,4.0,0.0,,775.0,6.3,7756800.0,274.89056,278.42813
57.0,2020,1,24,14,6.2,,63.0,-0.3,1.25,,,5.0,0.0,,940.0,6.3,5472000.0,274.92825,278.0179
63.0,2020,1,24,15,6.2,,63.0,-0.3,1.42,,,6.0,0.0,,930.0,6.4,5827200.0,275.05838,277.896
50.0,2020,1,24,16,5.8,,66.0,0.0,0.92,,,7.0,5.0,48.0,969.0,6.4,3916800.0,275.13434,277.91367
42.0,2020,1,24,17,5.1,,68.0,-0.3,0.4,,,8.0,4.0,48.0,1093.0,6.5,1238400.0,275.16556,277.9216
39.0,2020,1,24,18,4.5,,74.0,0.2,0.1,,,9.0,0.0,,990.0,6.6,172800.0,275.30627,278.09836
51.0,2020,1,25,8,2.8,,76.0,-1.0,0.02,,,10.0,7.0,10.0,729.0,6.5,9600.0,278.6857,282.17496
50.0,2020,1,25,9,3.2,,76.0,-0.6,0.15,,,10.0,2.0,14.0,727.0,6.4,460800.0,278.5049,281.41913
56.0,2020,1,25,10,4.0,,79.0,0.6,0.32,,,10.0,2.0,10.0,639.0,6.4,748800.0,277.94434,280.92297
47.0,2020,1,25,11,4.5,,76.0,0.6,0.51,,,10.0,2.0,14.0,680.0,6.4,1420800.0,277.92136,280.23358
40.0,2020,1,25,12,5.3,,71.0,0.4,0.63,,,10.0,2.0,10.0,736.0,6.4,2054400.0,277.80948,279.84348
43.0,2020,1,25,13,6.0,,71.0,1.1,0.74,,,10.0,2.0,10.0,729.0,6.4,2140800.0,277.82303,279.77582
36.0,2020,1,25,14,6.2,,68.0,0.7,0.57,,,10.0,1.0,10.0,771.0,6.4,1699200.0,277.8513,279.60147
23.0,2020,1,25,15,6.4,,73.0,1.9,0.46,,,10.0,5.0,14.0,595.0,6.5,1516800.0,277.92136,279.43875
18.0,2020,1,25,16,5.9,,75.0,1.7,0.36,,,10.0,3.0,14.0,570.0,6.5,1027200.0,277.9143,279.23273
20.0,2020,1,25,17,5.6,,74.0,1.3,0.21,,,10.0,10.0,31.0,603.0,6.6,489600.0,277.83127,278.88284
22.0,2020,1,25,18,5.2,,74.0,0.9,0.08,,,10.0,10.0,30.0,600.0,6.6,144000.0,277.76532,278.73898
36.0,2020,1,26,8,2.6,,87.0,0.6,0.02,,,9.0,0.0,,394.0,6.6,9600.0,277.14056,282.971
42.0,2020,1,26,9,2.8,,88.0,1.0,0.22,,,8.0,8.0,46.0,335.0,6.5,422400.0,276.88736,282.87897
32.0,2020,1,26,10,3.8,,80.0,0.6,0.61,,,8.0,8.0,46.0,480.0,6.5,1872000.0,276.8267,282.65344
34.0,2020,1,26,11,5.6,,72.0,0.9,0.97,,,8.0,8.0,46.0,695.0,6.5,3763200.0,276.6995,282.54495
22.0,2020,1,26,12,6.9,,70.0,1.7,1.2,,,8.0,0.0,,717.0,6.4,4204800.0,276.52167,282.36633
30.0,2020,1,26,13,7.5,,67.0,1.7,1.35,,,9.0,0.0,,867.0,6.5,4953600.0,276.52756,282.1158
22.0,2020,1,26,14,7.8,,70.0,2.6,1.1,,,9.0,0.0,,743.0,6.5,3964800.0,276.7001,281.8397
26.0,2020,1,26,15,7.2,,75.0,3.0,0.73,,,9.0,0.0,,685.0,6.6,2198400.0,276.94388,281.65015
14.0,2020,1,26,16,7.0,,78.0,3.4,0.55,,,9.0,5.0,42.0,677.0,6.7,1660800.0,277.38138,281.6081
9.0,2020,1,26,17,6.4,,84.0,3.8,0.26,,,9.0,0.0,,554.0,6.8,691200.0,277.98026,281.2015
11.0,2020,1,26,18,6.2,,83.0,3.5,0.06,,,9.0,5.0,39.0,587.0,6.9,76800.0,278.12924,281.12595
6.0,2020,1,27,9,4.6,2.4,94.0,3.7,0.06,,,10.0,1.0,9.0,2000.0,7.1,57600.0,277.18353,279.7807
6.0,2020,1,27,10,4.7,,92.0,3.5,0.12,,,10.0,9.0,3.0,2000.0,7.1,278400.0,276.9627,279.29367
6.5,2020,1,27,11,4.6,,92.0,3.4,0.16,,,10.0,4.0,9.0,1997.0,7.1,432000.0,276.92563,279.08948
7.0,2020,1,27,12,4.5,2.9,93.0,3.4,0.19,,,10.0,8.0,6.0,1811.0,7.1,489600.0,276.89795,278.88895
7.0,2020,1,27,13,4.7,,94.0,3.8,0.21,,,10.0,8.0,2.0,1871.0,7.1,777600.0,276.85556,278.68048
7.0,2020,1,27,14,4.9,,94.0,4.0,0.32,,,10.0,9.0,2.0,1854.0,7.1,1305600.0,276.80963,278.4964
7.0,2020,1,27,15,4.7,4.4,93.0,3.6,0.23,,,10.0,6.0,4.0,1479.0,7.1,1113600.0,276.75427,278.34036
7.0,2020,1,27,16,4.5,,93.0,3.4,0.17,,,10.0,9.0,2.0,1299.0,7.1,931200.0,276.6948,278.23245
7.0,2020,1,27,17,4.3,,90.0,2.7,0.29,,,10.0,6.0,3.0,2000.0,7.1,1142400.0,276.60587,278.1319
7.0,2020,1,27,18,4.1,1.4,90.0,2.6,0.11,,,10.0,1.0,15.0,2000.0,7.1,172800.0,276.57996,278.10934
9.0,2020,1,28,9,3.1,,90.0,1.6,0.11,,,6.0,6.0,17.0,2000.0,6.8,105600.0,277.94965,280.99246
12.0,2020,1,28,10,3.4,,89.0,1.7,0.27,,,10.0,10.0,24.0,2000.0,6.7,758400.0,278.0156,280.09155
5.0,2020,1,28,11,3.9,,87.0,1.9,0.5,,,10.0,10.0,24.0,1968.0,6.7,1516800.0,278.14453,279.91296
12.0,2020,1,28,12,4.5,,85.0,2.1,0.7,,,10.0,10.0,24.0,1998.0,6.7,2342400.0,278.0768,279.68683
16.0,2020,1,28,13,5.1,,79.0,1.7,0.98,,,10.0,10.0,24.0,1988.0,6.7,3513600.0,278.07446,279.6905
21.0,2020,1,28,14,5.9,,74.0,1.6,1.31,,,10.0,10.0,25.0,2000.0,6.7,4656000.0,278.2794,279.77032
24.0,2020,1,28,15,6.3,,78.0,2.7,1.08,,,9.0,9.0,32.0,1954.0,6.8,4281600.0,278.43307,279.8532
21.0,2020,1,28,16,6.6,,77.0,2.8,0.98,,,6.0,6.0,34.0,2000.0,6.8,4396800.0,278.56027,280.03363
24.0,2020,1,28,17,6.5,,77.0,2.7,0.7,,,7.0,4.0,18.0,2000.0,6.9,2601600.0,278.5744,280.0995
12.0,2020,1,28,18,5.6,,85.0,3.2,0.13,,,8.0,8.0,16.0,1999.0,7.0,566400.0,278.73694,280.3043
22.0,2020,1,29,9,5.7,,88.0,3.8,0.13,,,10.0,4.0,4.0,1995.0,7.2,230400.0,276.31735,279.941
23.0,2020,1,29,10,6.2,,86.0,4.0,0.34,,,10.0,9.0,3.0,1891.0,7.2,720000.0,275.40402,279.40338
